Folder,Spectrogram1,Spectrogram2,Similarity
m2,m2_script2_ipad_office2.wav.png,m2_script3_iphone_livingroom1.wav.png,0.6125050000000001
m2,m2_script2_ipad_office2.wav.png,m2_script2_ipad_office1.wav.png,0.9081125
m2,m2_script2_ipad_office2.wav.png,m2_script3_ipad_office2.wav.png,0.6054875
m2,m2_script2_ipad_office2.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.9357875
m2,m2_script2_ipad_office2.wav.png,m2_script2_ipad_bedroom1.wav.png,0.9314325
m2,m2_script2_ipad_office2.wav.png,m2_script4_ipadflat_office1.wav.png,0.5343800000000001
m2,m2_script2_ipad_office2.wav.png,m2_script3_iphone_balcony1.wav.png,0.420625
m2,m2_script2_ipad_office2.wav.png,m2_script1_ipad_livingroom1.wav.png,0.61406
m2,m2_script2_ipad_office2.wav.png,m2_script5_ipad_livingroom1.wav.png,0.594415
m2,m2_script2_ipad_office2.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.6391925
m2,m2_script2_ipad_office2.wav.png,m2_script3_iphone_bedroom1.wav.png,0.62511
m2,m2_script2_ipad_office2.wav.png,m2_script4_iphone_livingroom1.wav.png,0.5895125
m2,m2_script3_ipad_office1.wav.png,m2_script5_iphone_livingroom1.wav.png,0.4959175
m2,m2_script3_ipad_office1.wav.png,m2_script2_iphone_livingroom1.wav.png,0.5562050000000001
m2,m2_script3_ipad_office1.wav.png,m2_script4_ipad_bedroom1.wav.png,0.545515
m2,m2_script3_ipad_office1.wav.png,m2_script4_iphone_bedroom1.wav.png,0.45462749999999996
m2,m2_script3_ipad_office1.wav.png,m2_script5_ipadflat_office1.wav.png,0.5080875
m2,m2_script3_ipad_office1.wav.png,m2_script3_ipadflat_confroom1.wav.png,0.870455
m2,m2_script3_ipad_office1.wav.png,m2_script1_ipadflat_office1.wav.png,0.494325
m2,m2_script3_ipad_office1.wav.png,m2_script4_ipad_balcony1.wav.png,0.5168675
m2,m2_script3_ipad_office1.wav.png,m2_script4_iphone_balcony1.wav.png,0.5405
m2,m2_script3_ipad_office1.wav.png,m2_script2_ipad_balcony1.wav.png,0.49523249999999996
m2,m2_script3_ipad_office1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.8165575
m2,m2_script3_ipad_office1.wav.png,m2_script2_ipad_office1.wav.png,0.542755
m2,m2_script3_ipad_office1.wav.png,m2_script3_ipad_office2.wav.png,0.91788
m2,m2_script3_ipad_office1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.560045
m2,m2_script3_ipad_office1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.5649124999999999
m2,m2_script3_ipad_office1.wav.png,m2_script4_ipadflat_office1.wav.png,0.4521075
m2,m2_script3_ipad_office1.wav.png,m2_script3_iphone_balcony1.wav.png,0.6284875
m2,m2_script3_ipad_office1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.5650175
m2,m2_script3_ipad_office1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.5678575
m2,m2_script3_ipad_office1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.537785
m2,m2_script3_ipad_office1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.7198625000000001
m2,m2_script3_ipad_office1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.486
m2,m2_script5_iphone_livingroom1.wav.png,m2_script2_iphone_livingroom1.wav.png,0.6381525
m2,m2_script5_iphone_livingroom1.wav.png,m2_script4_ipad_bedroom1.wav.png,0.5958125000000001
m2,m2_script5_iphone_livingroom1.wav.png,m2_script4_iphone_bedroom1.wav.png,0.64369
m2,m2_script5_iphone_livingroom1.wav.png,m2_script5_ipadflat_office1.wav.png,0.886615
m2,m2_script5_iphone_livingroom1.wav.png,m2_script3_ipadflat_confroom1.wav.png,0.6033325
m2,m2_script5_iphone_livingroom1.wav.png,m2_script1_ipadflat_office1.wav.png,0.56835
m2,m2_script5_iphone_livingroom1.wav.png,m2_script4_ipad_balcony1.wav.png,0.33440250000000005
m2,m2_script5_iphone_livingroom1.wav.png,m2_script4_iphone_balcony1.wav.png,0.41386500000000004
m2,m2_script5_iphone_livingroom1.wav.png,m2_script2_ipad_balcony1.wav.png,0.3031775
m2,m2_script5_iphone_livingroom1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.6284449999999999
m2,m2_script5_iphone_livingroom1.wav.png,m2_script2_ipad_office1.wav.png,0.5450425
m2,m2_script5_iphone_livingroom1.wav.png,m2_script3_ipad_office2.wav.png,0.5280325
m2,m2_script5_iphone_livingroom1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.6063725
m2,m2_script5_iphone_livingroom1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.57395
m2,m2_script5_iphone_livingroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.566535
m2,m2_script5_iphone_livingroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.3362575
m2,m2_script5_iphone_livingroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.5928325
m2,m2_script5_iphone_livingroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.8379975
m2,m2_script5_iphone_livingroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.897295
m2,m2_script5_iphone_livingroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.6483975
m2,m2_script5_iphone_livingroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.6423825000000001
m2,m2_script2_iphone_livingroom1.wav.png,m2_script4_ipad_bedroom1.wav.png,0.6204875000000001
m2,m2_script2_iphone_livingroom1.wav.png,m2_script4_iphone_bedroom1.wav.png,0.61629
m2,m2_script2_iphone_livingroom1.wav.png,m2_script5_ipadflat_office1.wav.png,0.5726275000000001
m2,m2_script2_iphone_livingroom1.wav.png,m2_script3_ipadflat_confroom1.wav.png,0.6563625
m2,m2_script2_iphone_livingroom1.wav.png,m2_script1_ipadflat_office1.wav.png,0.569635
m2,m2_script2_iphone_livingroom1.wav.png,m2_script4_ipad_balcony1.wav.png,0.40737749999999995
m2,m2_script2_iphone_livingroom1.wav.png,m2_script4_iphone_balcony1.wav.png,0.493885
m2,m2_script2_iphone_livingroom1.wav.png,m2_script2_ipad_balcony1.wav.png,0.4442075
m2,m2_script2_iphone_livingroom1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.66032
m2,m2_script2_iphone_livingroom1.wav.png,m2_script2_ipad_office1.wav.png,0.86568
m2,m2_script2_iphone_livingroom1.wav.png,m2_script3_ipad_office2.wav.png,0.6049100000000001
m2,m2_script2_iphone_livingroom1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.934215
m2,m2_script2_iphone_livingroom1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.901465
m2,m2_script2_iphone_livingroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.5453075000000001
m2,m2_script2_iphone_livingroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.41163249999999996
m2,m2_script2_iphone_livingroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.6305225
m2,m2_script2_iphone_livingroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.6077874999999999
m2,m2_script2_iphone_livingroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.655795
m2,m2_script2_iphone_livingroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.667455
m2,m2_script2_iphone_livingroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.6296649999999999
m2,m2_script4_ipad_bedroom1.wav.png,m2_script4_iphone_bedroom1.wav.png,0.8457224999999999
m2,m2_script4_ipad_bedroom1.wav.png,m2_script5_ipadflat_office1.wav.png,0.5612775
m2,m2_script4_ipad_bedroom1.wav.png,m2_script3_ipadflat_confroom1.wav.png,0.61349
m2,m2_script4_ipad_bedroom1.wav.png,m2_script1_ipadflat_office1.wav.png,0.5542925000000001
m2,m2_script4_ipad_bedroom1.wav.png,m2_script4_ipad_balcony1.wav.png,0.5235575
m2,m2_script4_ipad_bedroom1.wav.png,m2_script4_iphone_balcony1.wav.png,0.6027475
m2,m2_script4_ipad_bedroom1.wav.png,m2_script2_ipad_balcony1.wav.png,0.38759999999999994
m2,m2_script4_ipad_bedroom1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.6074325
m2,m2_script4_ipad_bedroom1.wav.png,m2_script2_ipad_office1.wav.png,0.5619925
m2,m2_script4_ipad_bedroom1.wav.png,m2_script3_ipad_office2.wav.png,0.5758175
m2,m2_script4_ipad_bedroom1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.60802
m2,m2_script4_ipad_bedroom1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.608785
m2,m2_script4_ipad_bedroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.8852575
m2,m2_script4_ipad_bedroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.43167
m2,m2_script4_ipad_bedroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.617185
m2,m2_script4_ipad_bedroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.6026
m2,m2_script4_ipad_bedroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.6158675
m2,m2_script4_ipad_bedroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.6199825
m2,m2_script4_ipad_bedroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.8694225
m2,m2_script4_iphone_bedroom1.wav.png,m2_script5_ipadflat_office1.wav.png,0.5556825000000001
m2,m2_script4_iphone_bedroom1.wav.png,m2_script3_ipadflat_confroom1.wav.png,0.583575
m2,m2_script4_iphone_bedroom1.wav.png,m2_script1_ipadflat_office1.wav.png,0.559455
m2,m2_script4_iphone_bedroom1.wav.png,m2_script4_ipad_balcony1.wav.png,0.296235
m2,m2_script4_iphone_bedroom1.wav.png,m2_script4_iphone_balcony1.wav.png,0.44120000000000004
m2,m2_script4_iphone_bedroom1.wav.png,m2_script2_ipad_balcony1.wav.png,0.2556275
m2,m2_script4_iphone_bedroom1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.606705
m2,m2_script4_iphone_bedroom1.wav.png,m2_script2_ipad_office1.wav.png,0.5224424999999999
m2,m2_script4_iphone_bedroom1.wav.png,m2_script3_ipad_office2.wav.png,0.48387500000000006
m2,m2_script4_iphone_bedroom1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.588195
m2,m2_script4_iphone_bedroom1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.557355
m2,m2_script4_iphone_bedroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.876105
m2,m2_script4_iphone_bedroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.28723750000000003
m2,m2_script4_iphone_bedroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.5750725
m2,m2_script4_iphone_bedroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.53859
m2,m2_script4_iphone_bedroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.62016
m2,m2_script4_iphone_bedroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.649165
m2,m2_script4_iphone_bedroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.9448375
m2,m2_script5_ipadflat_office1.wav.png,m2_script3_ipadflat_confroom1.wav.png,0.5633699999999999
m2,m2_script5_ipadflat_office1.wav.png,m2_script1_ipadflat_office1.wav.png,0.5404975000000001
m2,m2_script5_ipadflat_office1.wav.png,m2_script4_ipad_balcony1.wav.png,0.41435
m2,m2_script5_ipadflat_office1.wav.png,m2_script4_iphone_balcony1.wav.png,0.47595750000000003
m2,m2_script5_ipadflat_office1.wav.png,m2_script2_ipad_balcony1.wav.png,0.38699249999999996
m2,m2_script5_ipadflat_office1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.566735
m2,m2_script5_ipadflat_office1.wav.png,m2_script2_ipad_office1.wav.png,0.53186
m2,m2_script5_ipadflat_office1.wav.png,m2_script3_ipad_office2.wav.png,0.5233875
m2,m2_script5_ipadflat_office1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.5603775
m2,m2_script5_ipadflat_office1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.5490475
m2,m2_script5_ipadflat_office1.wav.png,m2_script4_ipadflat_office1.wav.png,0.5330125
m2,m2_script5_ipadflat_office1.wav.png,m2_script3_iphone_balcony1.wav.png,0.42032250000000004
m2,m2_script5_ipadflat_office1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.5627075
m2,m2_script5_ipadflat_office1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.906805
m2,m2_script5_ipadflat_office1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.8848275
m2,m2_script5_ipadflat_office1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.5752325
m2,m2_script5_ipadflat_office1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.56523
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script1_ipadflat_office1.wav.png,0.558465
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script4_ipad_balcony1.wav.png,0.476075
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script4_iphone_balcony1.wav.png,0.5498925
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script2_ipad_balcony1.wav.png,0.44106749999999995
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.91137
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script2_ipad_office1.wav.png,0.5729500000000001
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script3_ipad_office2.wav.png,0.918555
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.6717949999999999
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.6193525
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.53537
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.57526
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.6273275
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.61087
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.6637299999999999
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.882835
m2,m2_script3_ipadflat_confroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.5911625
m2,m2_script1_ipadflat_office1.wav.png,m2_script4_ipad_balcony1.wav.png,0.40463499999999997
m2,m2_script1_ipadflat_office1.wav.png,m2_script4_iphone_balcony1.wav.png,0.47160749999999996
m2,m2_script1_ipadflat_office1.wav.png,m2_script2_ipad_balcony1.wav.png,0.3734725
m2,m2_script1_ipadflat_office1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.5629850000000001
m2,m2_script1_ipadflat_office1.wav.png,m2_script2_ipad_office1.wav.png,0.5312950000000001
m2,m2_script1_ipadflat_office1.wav.png,m2_script3_ipad_office2.wav.png,0.5123525
m2,m2_script1_ipadflat_office1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.5567375
m2,m2_script1_ipadflat_office1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.544475
m2,m2_script1_ipadflat_office1.wav.png,m2_script4_ipadflat_office1.wav.png,0.5410425
m2,m2_script1_ipadflat_office1.wav.png,m2_script3_iphone_balcony1.wav.png,0.41030999999999995
m2,m2_script1_ipadflat_office1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.90606
m2,m2_script1_ipadflat_office1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.537575
m2,m2_script1_ipadflat_office1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.5676924999999999
m2,m2_script1_ipadflat_office1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.5736
m2,m2_script1_ipadflat_office1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.5670124999999999
m2,m2_script4_ipad_balcony1.wav.png,m2_script4_iphone_balcony1.wav.png,0.940845
m2,m2_script4_ipad_balcony1.wav.png,m2_script2_ipad_balcony1.wav.png,0.8304775
m2,m2_script4_ipad_balcony1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.3999775
m2,m2_script4_ipad_balcony1.wav.png,m2_script2_ipad_office1.wav.png,0.44760500000000003
m2,m2_script4_ipad_balcony1.wav.png,m2_script3_ipad_office2.wav.png,0.5477925
m2,m2_script4_ipad_balcony1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.45962499999999995
m2,m2_script4_ipad_balcony1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.45599
m2,m2_script4_ipad_balcony1.wav.png,m2_script4_ipadflat_office1.wav.png,0.41799
m2,m2_script4_ipad_balcony1.wav.png,m2_script3_iphone_balcony1.wav.png,0.8210575
m2,m2_script4_ipad_balcony1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.45535250000000005
m2,m2_script4_ipad_balcony1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.4799375
m2,m2_script4_ipad_balcony1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.41935
m2,m2_script4_ipad_balcony1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.36331749999999996
m2,m2_script4_ipad_balcony1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.36616249999999995
m2,m2_script4_iphone_balcony1.wav.png,m2_script2_ipad_balcony1.wav.png,0.7771625
m2,m2_script4_iphone_balcony1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.48552249999999997
m2,m2_script4_iphone_balcony1.wav.png,m2_script2_ipad_office1.wav.png,0.4965975
m2,m2_script4_iphone_balcony1.wav.png,m2_script3_ipad_office2.wav.png,0.58711
m2,m2_script4_iphone_balcony1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.5322899999999999
m2,m2_script4_iphone_balcony1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.525795
m2,m2_script4_iphone_balcony1.wav.png,m2_script4_ipadflat_office1.wav.png,0.5179875
m2,m2_script4_iphone_balcony1.wav.png,m2_script3_iphone_balcony1.wav.png,0.8197875
m2,m2_script4_iphone_balcony1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.5199175
m2,m2_script4_iphone_balcony1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.5313675
m2,m2_script4_iphone_balcony1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.49426749999999997
m2,m2_script4_iphone_balcony1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.458055
m2,m2_script4_iphone_balcony1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.48878
m2,m2_script2_ipad_balcony1.wav.png,m2_script3_iphone_livingroom1.wav.png,0.367625
m2,m2_script2_ipad_balcony1.wav.png,m2_script2_ipad_office1.wav.png,0.53022
m2,m2_script2_ipad_balcony1.wav.png,m2_script3_ipad_office2.wav.png,0.51651
m2,m2_script2_ipad_balcony1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.5126975
m2,m2_script2_ipad_balcony1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.531795
m2,m2_script2_ipad_balcony1.wav.png,m2_script4_ipadflat_office1.wav.png,0.323735
m2,m2_script2_ipad_balcony1.wav.png,m2_script3_iphone_balcony1.wav.png,0.8105225
m2,m2_script2_ipad_balcony1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.41611750000000003
m2,m2_script2_ipad_balcony1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.44961249999999997
m2,m2_script2_ipad_balcony1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.3834075
m2,m2_script2_ipad_balcony1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.3294
m2,m2_script2_ipad_balcony1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.29010499999999995
m2,m2_script3_iphone_livingroom1.wav.png,m2_script2_ipad_office1.wav.png,0.57226
m2,m2_script3_iphone_livingroom1.wav.png,m2_script3_ipad_office2.wav.png,0.8016274999999999
m2,m2_script3_iphone_livingroom1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.63286
m2,m2_script3_iphone_livingroom1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.6062225
m2,m2_script3_iphone_livingroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.54345
m2,m2_script3_iphone_livingroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.50434
m2,m2_script3_iphone_livingroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.6151025
m2,m2_script3_iphone_livingroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.5944425
m2,m2_script3_iphone_livingroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.6318475
m2,m2_script3_iphone_livingroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.9429775
m2,m2_script3_iphone_livingroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.6191825
m2,m2_script2_ipad_office1.wav.png,m2_script3_ipad_office2.wav.png,0.553805
m2,m2_script2_ipad_office1.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.887655
m2,m2_script2_ipad_office1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.9307575
m2,m2_script2_ipad_office1.wav.png,m2_script4_ipadflat_office1.wav.png,0.5012975
m2,m2_script2_ipad_office1.wav.png,m2_script3_iphone_balcony1.wav.png,0.44814
m2,m2_script2_ipad_office1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.5723425
m2,m2_script2_ipad_office1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.56482
m2,m2_script2_ipad_office1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.56513
m2,m2_script2_ipad_office1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.5694975
m2,m2_script2_ipad_office1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.53957
m2,m2_script3_ipad_office2.wav.png,m2_script2_ipadflat_confroom1.wav.png,0.626045
m2,m2_script3_ipad_office2.wav.png,m2_script2_ipad_bedroom1.wav.png,0.594685
m2,m2_script3_ipad_office2.wav.png,m2_script4_ipadflat_office1.wav.png,0.4673125
m2,m2_script3_ipad_office2.wav.png,m2_script3_iphone_balcony1.wav.png,0.6457875
m2,m2_script3_ipad_office2.wav.png,m2_script1_ipad_livingroom1.wav.png,0.60103
m2,m2_script3_ipad_office2.wav.png,m2_script5_ipad_livingroom1.wav.png,0.599075
m2,m2_script3_ipad_office2.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.5999075
m2,m2_script3_ipad_office2.wav.png,m2_script3_iphone_bedroom1.wav.png,0.727735
m2,m2_script3_ipad_office2.wav.png,m2_script4_iphone_livingroom1.wav.png,0.51015
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script2_ipad_bedroom1.wav.png,0.91521
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.5342549999999999
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.454175
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.6207725
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.6068100000000001
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.66316
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.64051
m2,m2_script2_ipadflat_confroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.5947925000000001
m2,m2_script2_ipad_bedroom1.wav.png,m2_script4_ipadflat_office1.wav.png,0.5176125
m2,m2_script2_ipad_bedroom1.wav.png,m2_script3_iphone_balcony1.wav.png,0.462225
m2,m2_script2_ipad_bedroom1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.613795
m2,m2_script2_ipad_bedroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.602895
m2,m2_script2_ipad_bedroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.6098600000000001
m2,m2_script2_ipad_bedroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.6108075
m2,m2_script2_ipad_bedroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.562565
m2,m2_script4_ipadflat_office1.wav.png,m2_script3_iphone_balcony1.wav.png,0.35899250000000005
m2,m2_script4_ipadflat_office1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.535445
m2,m2_script4_ipadflat_office1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.5088425
m2,m2_script4_ipadflat_office1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.553085
m2,m2_script4_ipadflat_office1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.5655975
m2,m2_script4_ipadflat_office1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.9052625
m2,m2_script3_iphone_balcony1.wav.png,m2_script1_ipad_livingroom1.wav.png,0.4566675
m2,m2_script3_iphone_balcony1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.48411249999999995
m2,m2_script3_iphone_balcony1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.41676
m2,m2_script3_iphone_balcony1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.44491749999999997
m2,m2_script3_iphone_balcony1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.32144249999999996
m2,m2_script1_ipad_livingroom1.wav.png,m2_script5_ipad_livingroom1.wav.png,0.6125725
m2,m2_script1_ipad_livingroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.624565
m2,m2_script1_ipad_livingroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.6218250000000001
m2,m2_script1_ipad_livingroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.5834699999999999
m2,m2_script5_ipad_livingroom1.wav.png,m2_script5_ipadflat_confroom1.wav.png,0.89697
m2,m2_script5_ipad_livingroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.5927275000000001
m2,m2_script5_ipad_livingroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.5555675
m2,m2_script5_ipadflat_confroom1.wav.png,m2_script3_iphone_bedroom1.wav.png,0.6502775000000001
m2,m2_script5_ipadflat_confroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.61548
m2,m2_script3_iphone_bedroom1.wav.png,m2_script4_iphone_livingroom1.wav.png,0.6415025
m3,m3_script5_ipadflat_office1.wav.png,m3_script3_ipad_balcony1.wav.png,0.23711749999999998
m3,m3_script5_ipadflat_office1.wav.png,m3_script3_ipad_confroom1.wav.png,0.47262499999999996
m3,m3_script5_ipadflat_office1.wav.png,m3_script1_ipadflat_office1.wav.png,0.5091125000000001
m3,m3_script5_ipadflat_office1.wav.png,m3_script1_ipad_confroom2.wav.png,0.39503750000000004
m3,m3_script5_ipadflat_office1.wav.png,m3_script4_ipad_confroom1.wav.png,0.48331
m3,m3_script5_ipadflat_office1.wav.png,m3_script3_ipad_bedroom1.wav.png,0.4582125
m3,m3_script5_ipadflat_office1.wav.png,m3_script1_ipad_balcony1.wav.png,0.23553250000000003
m3,m3_script5_ipadflat_office1.wav.png,m3_script2_ipad_confroom2.wav.png,0.46146
m3,m3_script5_ipadflat_office1.wav.png,m3_script2_ipad_office1.wav.png,0.527
m3,m3_script5_ipadflat_office1.wav.png,m3_script3_ipad_office2.wav.png,0.51997
m3,m3_script5_ipadflat_office1.wav.png,m3_script3_iphone_bedroom1.wav.png,0.5082074999999999
m3,m3_script5_ipadflat_office1.wav.png,m3_script4_ipad_livingroom1.wav.png,0.44086499999999995
m3,m3_script5_ipadflat_office1.wav.png,m3_script5_ipad_confroom2.wav.png,0.81705
