"","Folder","Spectrogram1","Spectrogram2","Similarity"
"6111","m1","m1_script2_ipadflat_office1.wav.png","m10_script3_ipad_office2.wav.png",0.5792375
"8589","m1","m10_script2_ipad_office1.wav.png","m10_script4_ipadflat_confroom1.wav.png",0.5792275
"10005","m6","m6_script2_ipad_office1.wav.png","m6_script5_iphone_bedroom1.wav.png",0.5792275
"40495","f1","f1_script1_ipad_office1.wav.png","f1_script2_ipadflat_confroom1.wav.png",0.5792275
"17111","f3","f3_script4_ipad_office2.wav.png","f3_script5_iphone_bedroom1.wav.png",0.579225
"22506","m5","m5_script5_ipad_confroom1.wav.png","m5_script2_ipad_bedroom1.wav.png",0.57922
"23429","m2","m2_script3_ipad_confroom2.wav.png","m2_script1_ipad_office2.wav.png",0.57921
"9726","m6","m6_script4_iphone_bedroom1.wav.png","m6_script3_ipad_confroom1.wav.png",0.579205
"13595","m9","m9_script1_ipad_office1.wav.png","m9_script5_ipad_confroom1.wav.png",0.579205
"21643","m5","m5_script5_ipad_bedroom1.wav.png","m5_script1_ipad_confroom2.wav.png",0.5792
"7209","m1","m10_script3_ipad_confroom2.wav.png","m1_script3_ipad_confroom1.wav.png",0.5791875
"28384","f9","f9_script5_ipadflat_office1.wav.png","f9_script4_iphone_livingroom1.wav.png",0.579185
"212","m8","m8_script1_ipad_confroom1.wav.png","m8_script5_ipad_bedroom1.wav.png",0.5791825
"13190","m9","m9_script1_ipad_office2.wav.png","m9_script2_ipadflat_office1.wav.png",0.57918
"23305","m2","m2_script1_iphone_livingroom1.wav.png","m2_script5_ipad_confroom1.wav.png",0.57918
"10821","m7","m7_script5_iphone_balcony1.wav.png","m7_script5_iphone_livingroom1.wav.png",0.579175
"35314","f1","f10_script1_ipad_office2.wav.png","f10_script3_ipad_confroom1.wav.png",0.579175
"12979","m9","m9_script5_ipad_confroom2.wav.png","m9_script3_iphone_bedroom1.wav.png",0.57917
"27525","m4","m4_script5_ipad_bedroom1.wav.png","m4_script4_ipad_office1.wav.png",0.5791675
"39542","f1","f10_script5_ipad_confroom2.wav.png","f1_script5_ipad_confroom2.wav.png",0.5791675
"24078","m2","m2_script4_ipad_confroom1.wav.png","m2_script5_iphone_livingroom1.wav.png",0.579165
"21903","m5","m5_script2_ipad_confroom2.wav.png","m5_script1_ipad_bedroom1.wav.png",0.5791525
"36201","f1","f10_script3_ipad_livingroom1.wav.png","f10_script4_ipad_confroom1.wav.png",0.5791525
"4060","m1","m10_script4_ipad_office1.wav.png","m10_script5_ipad_office2.wav.png",0.5791475
"8792","m1","m10_script1_ipad_confroom2.wav.png","m1_script5_ipad_bedroom1.wav.png",0.579145
"28153","m4","m4_script3_iphone_balcony1.wav.png","m4_script3_ipad_office2.wav.png",0.5791425
"29875","f9","f9_script2_ipad_confroom2.wav.png","f9_script4_ipadflat_confroom1.wav.png",0.57914
"30179","f7","f7_script2_iphone_bedroom1.wav.png","f7_script1_ipad_livingroom1.wav.png",0.57914
"28992","f9","f9_script1_iphone_bedroom1.wav.png","f9_script2_iphone_livingroom1.wav.png",0.5791375
"7546","m1","m10_script3_ipad_office1.wav.png","m1_script2_ipad_confroom2.wav.png",0.579135
"37951","f1","f1_script2_ipadflat_office1.wav.png","f1_script4_iphone_livingroom1.wav.png",0.579135
"14802","f4","f4_script5_ipadflat_confroom1.wav.png","f4_script4_ipad_livingroom1.wav.png",0.5791275
"41431","f8","f8_script5_ipad_confroom2.wav.png","f8_script4_iphone_livingroom1.wav.png",0.5791275
"28804","f9","f9_script4_ipad_confroom2.wav.png","f9_script1_ipadflat_confroom1.wav.png",0.5791175
"38327","f1","f10_script1_ipad_bedroom1.wav.png","f1_script5_ipad_office2.wav.png",0.5791125
"41472","f8","f8_script5_ipad_confroom2.wav.png","f8_script1_iphone_bedroom1.wav.png",0.5791125
"10865","m7","m7_script5_ipadflat_confroom1.wav.png","m7_script3_iphone_livingroom1.wav.png",0.57911
"19898","f5","f5_script5_iphone_livingroom1.wav.png","f5_script2_ipad_confroom2.wav.png",0.57911
"20331","f5","f5_script3_ipad_bedroom1.wav.png","f5_script1_ipad_livingroom1.wav.png",0.5791075
"19001","f2","f2_script2_iphone_livingroom1.wav.png","f2_script4_ipad_bedroom1.wav.png",0.5791025
"26844","m4","m4_script1_ipad_office2.wav.png","m4_script3_ipad_confroom2.wav.png",0.5790975
"10155","m6","m6_script3_ipad_confroom2.wav.png","m6_script3_ipad_balcony1.wav.png",0.57909
"17936","f2","f2_script3_ipad_confroom1.wav.png","f2_script1_ipad_livingroom1.wav.png",0.579065
"36004","f1","f10_script5_ipad_office1.wav.png","f10_script2_iphone_bedroom1.wav.png",0.579065
"38085","f1","f10_script1_ipad_confroom2.wav.png","f1_script3_ipad_livingroom1.wav.png",0.579065
"22032","m5","m5_script5_ipad_confroom2.wav.png","m5_script2_ipad_bedroom1.wav.png",0.579055
"23972","m2","m2_script3_ipad_confroom1.wav.png","m2_script2_ipad_bedroom1.wav.png",0.579045
"13004","m9","m9_script4_ipad_office2.wav.png","m9_script2_ipadflat_office1.wav.png",0.5790375
"2588","m1","m1_script2_ipadflat_confroom1.wav.png","m10_script5_iphone_balcony1.wav.png",0.57902
"2676","m1","m1_script2_ipadflat_confroom1.wav.png","m10_script3_iphone_bedroom1.wav.png",0.5790125
"8999","m6","m6_script3_ipadflat_confroom1.wav.png","m6_script1_ipad_confroom1.wav.png",0.5790075
"15101","f4","f4_script4_iphone_livingroom1.wav.png","f4_script2_ipad_livingroom1.wav.png",0.5790025
"29846","f9","f9_script5_ipad_confroom2.wav.png","f9_script1_ipad_office2.wav.png",0.579
"8772","m1","m1_script4_ipad_confroom2.wav.png","m1_script2_ipad_office1.wav.png",0.5789975
"35217","f1","f1_script1_ipadflat_office1.wav.png","f10_script2_iphone_livingroom1.wav.png",0.5789975
"24215","m2","m2_script1_ipad_confroom2.wav.png","m2_script4_ipad_office2.wav.png",0.5789925
"35929","f1","f10_script4_ipad_office2.wav.png","f10_script3_ipad_bedroom1.wav.png",0.5789825
"7283","m1","m10_script1_ipad_livingroom1.wav.png","m10_script3_ipad_confroom1.wav.png",0.57898
"12637","m9","m9_script2_ipad_livingroom1.wav.png","m9_script3_ipad_confroom2.wav.png",0.5789775
"18341","f2","f2_script5_ipadflat_confroom1.wav.png","f2_script2_ipad_livingroom1.wav.png",0.5789775
"22367","m5","m5_script3_ipad_confroom2.wav.png","m5_script4_ipad_livingroom1.wav.png",0.5789775
"24280","m2","m2_script1_ipad_office2.wav.png","m2_script2_ipad_confroom2.wav.png",0.5789625
"2445","m1","m1_script4_ipad_office1.wav.png","m10_script3_ipad_office2.wav.png",0.57895
"14464","f4","f4_script1_iphone_bedroom1.wav.png","f4_script5_iphone_bedroom1.wav.png",0.57895
"4632","m1","m1_script4_ipad_bedroom1.wav.png","m10_script5_ipad_confroom2.wav.png",0.5789375
"5539","m1","m10_script1_ipad_office2.wav.png","m10_script5_ipad_livingroom1.wav.png",0.5789375
"36953","f1","f1_script5_ipad_livingroom1.wav.png","f1_script2_ipad_confroom1.wav.png",0.5789375
"8439","m1","m10_script3_ipad_confroom1.wav.png","m1_script5_ipad_confroom1.wav.png",0.5789275
"13440","m9","m9_script2_ipadflat_office1.wav.png","m9_script4_iphone_livingroom1.wav.png",0.5789275
"18115","f2","f2_script3_ipad_bedroom1.wav.png","f2_script2_ipad_office2.wav.png",0.5789275
"11890","m7","m7_script5_iphone_livingroom1.wav.png","m7_script1_ipad_office1.wav.png",0.578925
"14653","f4","f4_script3_ipad_livingroom1.wav.png","f4_script1_ipadflat_confroom1.wav.png",0.5789225
"2425","m1","m1_script4_ipad_office1.wav.png","m10_script5_ipad_confroom1.wav.png",0.57892
"4600","m1","m1_script4_ipad_bedroom1.wav.png","m10_script3_iphone_balcony1.wav.png",0.578895
"27619","m4","m4_script3_ipad_confroom1.wav.png","m4_script2_iphone_livingroom1.wav.png",0.578895
"28658","f9","f9_script4_iphone_livingroom1.wav.png","f9_script5_ipad_office1.wav.png",0.578895
"33679","f6","f6_script5_ipad_confroom1.wav.png","f6_script3_ipad_office1.wav.png",0.578895
"22613","m5","m5_script2_ipad_confroom1.wav.png","m5_script1_ipad_livingroom1.wav.png",0.5788925
"7554","m1","m10_script3_ipad_office1.wav.png","m1_script3_ipad_confroom2.wav.png",0.57887
"22131","m5","m5_script1_ipad_confroom1.wav.png","m5_script3_iphone_bedroom1.wav.png",0.578865
"9265","m6","m6_script3_ipad_livingroom1.wav.png","m6_script2_ipad_office1.wav.png",0.57886
"23432","m2","m2_script3_ipad_confroom2.wav.png","m2_script4_ipad_office2.wav.png",0.578845
"39755","f1","f1_script5_iphone_livingroom1.wav.png","f1_script4_ipadflat_confroom1.wav.png",0.57884
"4071","m1","m10_script4_ipad_office1.wav.png","m1_script5_iphone_livingroom1.wav.png",0.5788375
"24217","m2","m2_script1_ipad_confroom2.wav.png","m2_script5_ipad_confroom2.wav.png",0.5788375
"37125","f1","f10_script5_ipad_office2.wav.png","f10_script3_ipad_bedroom1.wav.png",0.5788325
"34980","f1","f1_script5_iphone_bedroom1.wav.png","f1_script1_ipad_office2.wav.png",0.57883
"41427","f8","f8_script5_ipad_confroom2.wav.png","f8_script3_iphone_bedroom1.wav.png",0.5788275
"30553","f7","f7_script2_ipad_bedroom1.wav.png","f7_script1_ipadflat_confroom1.wav.png",0.578825
"12077","m7","m7_script1_ipad_confroom2.wav.png","m7_script5_ipad_bedroom1.wav.png",0.5788175
"34747","f1","f1_script2_ipad_office1.wav.png","f1_script5_ipad_livingroom1.wav.png",0.578815
"37965","f1","f1_script2_ipadflat_office1.wav.png","f10_script5_iphone_bedroom1.wav.png",0.57881
"10187","m6","m6_script5_ipad_office2.wav.png","m6_script1_ipad_confroom1.wav.png",0.5788075
"32470","f6","f6_script4_ipad_bedroom1.wav.png","f6_script1_ipad_office1.wav.png",0.578805
"25347","m3","m3_script2_ipad_office1.wav.png","m3_script5_ipad_livingroom1.wav.png",0.5787975
"40309","f1","f10_script2_ipad_office2.wav.png","f10_script1_ipad_confroom1.wav.png",0.5787925
"19192","f2","f2_script4_ipad_livingroom1.wav.png","f2_script2_ipad_livingroom1.wav.png",0.5787825
"35247","f1","f1_script1_ipadflat_office1.wav.png","f1_script5_ipad_office2.wav.png",0.5787825
"2439","m1","m1_script4_ipad_office1.wav.png","m1_script3_ipad_confroom2.wav.png",0.57878
"5882","m1","m10_script4_ipad_office2.wav.png","m10_script2_ipad_office1.wav.png",0.57878
"16490","f3","f3_script5_ipad_confroom1.wav.png","f3_script2_ipad_confroom1.wav.png",0.578775
"18425","f2","f2_script3_ipad_office2.wav.png","f2_script5_ipad_bedroom1.wav.png",0.578775
"18448","f2","f2_script3_ipad_office2.wav.png","f2_script4_ipad_bedroom1.wav.png",0.5787725
"42178","f8","f8_script2_ipadflat_confroom1.wav.png","f8_script3_ipad_office2.wav.png",0.5787725
"17671","f3","f3_script5_ipad_livingroom1.wav.png","f3_script1_ipad_livingroom1.wav.png",0.578765
"7536","m1","m10_script3_ipad_office1.wav.png","m1_script3_ipad_confroom1.wav.png",0.5787625
"18709","f2","f2_script1_ipad_bedroom1.wav.png","f2_script4_ipad_bedroom1.wav.png",0.57876
"12632","m9","m9_script2_ipad_livingroom1.wav.png","m9_script5_ipad_office1.wav.png",0.5787475
"35385","f1","f10_script2_ipad_bedroom1.wav.png","f1_script2_ipad_bedroom1.wav.png",0.5787375
"23868","m2","m2_script3_ipad_livingroom1.wav.png","m2_script1_ipadflat_confroom1.wav.png",0.578735
"20186","f5","f5_script5_ipad_confroom1.wav.png","f5_script4_ipad_confroom1.wav.png",0.5787325
"42502","f8","f8_script1_ipad_bedroom1.wav.png","f8_script5_ipad_bedroom1.wav.png",0.578725
"3080","m1","m10_script1_ipadflat_confroom1.wav.png","m10_script3_ipad_office1.wav.png",0.5787175
"12066","m7","m7_script1_ipadflat_confroom1.wav.png","m7_script1_ipad_balcony1.wav.png",0.578715
"40287","f1","f10_script3_ipad_confroom2.wav.png","f10_script5_iphone_bedroom1.wav.png",0.57871
"10036","m6","m6_script3_iphone_livingroom1.wav.png","m6_script4_ipad_confroom1.wav.png",0.5787025
"13917","m9","m9_script4_ipadflat_confroom1.wav.png","m9_script5_ipadflat_office1.wav.png",0.5787025
"7499","m1","m10_script2_ipad_office2.wav.png","m10_script5_ipadflat_office1.wav.png",0.5786975
"1178","m8","m8_script3_iphone_bedroom1.wav.png","m8_script2_ipad_office1.wav.png",0.578695
"21849","m5","m5_script1_ipad_confroom2.wav.png","m5_script3_ipad_livingroom1.wav.png",0.5786875
"28251","m4","m4_script2_ipad_office1.wav.png","m4_script4_iphone_livingroom1.wav.png",0.578675
"18290","f2","f2_script1_ipad_confroom2.wav.png","f2_script3_iphone_bedroom1.wav.png",0.57867
"23590","m2","m2_script5_ipad_confroom1.wav.png","m2_script4_ipad_livingroom1.wav.png",0.57867
"40302","f1","f10_script3_ipad_confroom2.wav.png","f10_script4_iphone_livingroom1.wav.png",0.5786675
"42415","f8","f8_script3_ipad_bedroom1.wav.png","f8_script1_ipad_bedroom1.wav.png",0.5786575
"10610","m6","m6_script1_ipad_office2.wav.png","m6_script5_ipad_livingroom1.wav.png",0.5786525
"893","m8","m8_script1_iphone_livingroom1.wav.png","m8_script2_ipad_livingroom1.wav.png",0.57865
"11407","m7","m7_script1_iphone_balcony1.wav.png","m7_script1_ipad_confroom1.wav.png",0.5786475
"7413","m1","m10_script3_iphone_livingroom1.wav.png","m1_script1_ipadflat_office1.wav.png",0.57864
"40921","f8","f8_script1_ipad_confroom2.wav.png","f8_script4_ipad_bedroom1.wav.png",0.5786375
"5531","m1","m10_script1_ipad_office2.wav.png","m10_script3_ipad_confroom2.wav.png",0.5786275
"33591","f6","f6_script3_ipad_confroom2.wav.png","f6_script2_ipad_confroom1.wav.png",0.5786175
"2010","m1","m1_script1_ipad_office1.wav.png","m1_script4_ipad_office1.wav.png",0.578605
"13510","m9","m9_script4_ipad_office1.wav.png","m9_script1_ipadflat_office1.wav.png",0.578605
"28793","f9","f9_script4_ipad_confroom2.wav.png","f9_script3_ipad_confroom1.wav.png",0.578605
"2587","m1","m1_script2_ipadflat_confroom1.wav.png","m1_script2_ipad_balcony1.wav.png",0.57858
"21875","m5","m5_script1_ipad_confroom2.wav.png","m5_script2_ipadflat_confroom1.wav.png",0.5785775
"31584","f7","f7_script2_ipad_confroom1.wav.png","f7_script4_ipad_office2.wav.png",0.5785775
"2011","m1","m1_script1_ipad_office1.wav.png","m1_script5_ipad_office2.wav.png",0.5785725
"7163","m1","m1_script1_ipad_bedroom1.wav.png","m10_script2_ipad_confroom1.wav.png",0.5785725
"20179","f5","f5_script5_ipad_confroom1.wav.png","f5_script4_ipad_office2.wav.png",0.57857
"34790","f1","f1_script2_ipad_office1.wav.png","f10_script2_ipad_confroom2.wav.png",0.57857
"22133","m5","m5_script1_ipad_confroom1.wav.png","m5_script5_ipad_confroom1.wav.png",0.5785625
"31284","f7","f7_script4_ipad_confroom2.wav.png","f7_script1_ipad_office2.wav.png",0.57856
"926","m8","m8_script4_ipad_confroom1.wav.png","m8_script5_ipad_office2.wav.png",0.57855
"17","m8","m8_script5_ipad_livingroom1.wav.png","m8_script1_iphone_livingroom1.wav.png",0.57854
"4115","m1","m10_script4_ipad_office1.wav.png","m1_script3_ipad_office1.wav.png",0.57853
"34767","f1","f1_script2_ipad_office1.wav.png","f1_script4_ipad_office2.wav.png",0.57853
"6091","m1","m1_script2_ipadflat_office1.wav.png","m10_script5_ipad_confroom1.wav.png",0.5785275
"13739","m9","m9_script4_ipad_bedroom1.wav.png","m9_script3_iphone_bedroom1.wav.png",0.5785275
"22591","m5","m5_script2_ipadflat_office1.wav.png","m5_script5_iphone_bedroom1.wav.png",0.5785275
"20344","f5","f5_script3_ipad_bedroom1.wav.png","f5_script2_ipad_livingroom1.wav.png",0.578525
"9949","m6","m6_script3_ipad_office2.wav.png","m6_script1_ipad_confroom1.wav.png",0.57852
"40591","f1","f1_script1_ipad_bedroom1.wav.png","f10_script5_ipadflat_confroom1.wav.png",0.5785075
"29732","f9","f9_script2_ipad_bedroom1.wav.png","f9_script1_ipad_office1.wav.png",0.578505
"9267","m6","m6_script3_ipad_livingroom1.wav.png","m6_script2_iphone_bedroom1.wav.png",0.5785
"24259","m2","m2_script3_ipadflat_office1.wav.png","m2_script2_iphone_livingroom1.wav.png",0.578495
"1228","m8","m8_script2_ipad_confroom2.wav.png","m8_script2_iphone_balcony1.wav.png",0.5784925
"27050","m4","m4_script4_ipadflat_office1.wav.png","m4_script2_ipadflat_confroom1.wav.png",0.5784925
"34006","f1","f1_script4_ipad_livingroom1.wav.png","f1_script1_ipad_confroom2.wav.png",0.5784925
"28545","f9","f9_script5_iphone_bedroom1.wav.png","f9_script3_ipadflat_office1.wav.png",0.5784875
"29397","f9","f9_script3_ipadflat_confroom1.wav.png","f9_script1_ipad_office1.wav.png",0.578485
"37445","f1","f1_script2_iphone_bedroom1.wav.png","f10_script1_ipad_livingroom1.wav.png",0.57848
"10292","m6","m6_script1_ipad_confroom1.wav.png","m6_script4_ipad_office2.wav.png",0.5784775
"13313","m9","m9_script3_ipad_confroom2.wav.png","m9_script5_ipad_bedroom1.wav.png",0.578475
"40806","f1","f1_script3_ipadflat_office1.wav.png","f10_script1_iphone_bedroom1.wav.png",0.57847
"35265","f1","f1_script1_ipadflat_office1.wav.png","f10_script4_iphone_livingroom1.wav.png",0.578465
"40497","f1","f1_script1_ipad_office1.wav.png","f10_script5_ipadflat_confroom1.wav.png",0.578465
"38135","f1","f10_script2_iphone_bedroom1.wav.png","f1_script5_ipad_office1.wav.png",0.5784525
"13592","m9","m9_script1_ipad_office1.wav.png","m9_script2_ipad_confroom1.wav.png",0.5784425
"25628","m3","m3_script1_ipadflat_confroom1.wav.png","m3_script5_ipad_confroom1.wav.png",0.5784275
"33093","f6","f6_script4_ipad_confroom1.wav.png","f6_script1_ipad_bedroom1.wav.png",0.578415
"33773","f1","f1_script1_iphone_bedroom1.wav.png","f1_script4_ipad_confroom1.wav.png",0.5784025
"22143","m5","m5_script1_ipad_confroom1.wav.png","m5_script5_ipad_livingroom1.wav.png",0.5783875
"23082","m2","m2_script4_ipad_confroom2.wav.png","m2_script5_ipad_bedroom1.wav.png",0.578385
"30573","f7","f7_script2_ipad_bedroom1.wav.png","f7_script5_ipad_confroom1.wav.png",0.578385
"35200","f1","f1_script1_ipadflat_office1.wav.png","f1_script3_ipad_confroom2.wav.png",0.578385
"4987","m1","m1_script1_ipad_office2.wav.png","m10_script2_ipad_confroom2.wav.png",0.578375
"14162","m9","m9_script2_ipad_office2.wav.png","m9_script5_ipadflat_office1.wav.png",0.5783725
"23454","m2","m2_script3_ipad_confroom2.wav.png","m2_script2_ipadflat_confroom1.wav.png",0.57836
"35191","f1","f1_script1_ipadflat_office1.wav.png","f10_script1_ipad_confroom2.wav.png",0.57836
"26759","m4","m4_script4_ipad_office2.wav.png","m4_script5_ipad_confroom2.wav.png",0.578355
"27659","m4","m4_script4_ipad_livingroom1.wav.png","m4_script5_iphone_livingroom1.wav.png",0.578355
"40901","f8","f8_script1_ipad_confroom2.wav.png","f8_script5_iphone_livingroom1.wav.png",0.578355
"29776","f9","f9_script5_ipad_livingroom1.wav.png","f9_script2_ipad_confroom2.wav.png",0.57835
"3622","m1","m1_script5_ipadflat_confroom1.wav.png","m1_script4_ipadflat_office1.wav.png",0.5783475
"4927","m1","m1_script1_ipad_office2.wav.png","m10_script4_ipad_confroom2.wav.png",0.5783475
"38480","f1","f10_script4_ipad_confroom1.wav.png","f1_script3_iphone_livingroom1.wav.png",0.5783375
"33479","f6","f6_script2_ipad_confroom2.wav.png","f6_script3_ipad_office1.wav.png",0.578335
"33644","f6","f6_script2_iphone_bedroom1.wav.png","f6_script3_ipad_office1.wav.png",0.578335
"223","m8","m8_script1_ipad_confroom1.wav.png","m8_script4_ipad_office2.wav.png",0.578325
"38769","f1","f10_script1_ipad_livingroom1.wav.png","f10_script2_ipad_confroom2.wav.png",0.578325
"42063","f8","f8_script4_ipad_confroom2.wav.png","f8_script5_iphone_bedroom1.wav.png",0.5783225
"9200","m6","m6_script5_iphone_livingroom1.wav.png","m6_script4_ipadflat_confroom1.wav.png",0.57832
"23936","m2","m2_script2_ipad_confroom1.wav.png","m2_script3_iphone_bedroom1.wav.png",0.5783175
"13630","m9","m9_script1_iphone_balcony1.wav.png","m9_script1_ipadflat_confroom1.wav.png",0.578315
"31033","f7","f7_script1_iphone_bedroom1.wav.png","f7_script2_ipad_confroom1.wav.png",0.578315
"28255","m4","m4_script2_ipad_office1.wav.png","m4_script4_iphone_bedroom1.wav.png",0.578305
"35046","f1","f1_script5_iphone_bedroom1.wav.png","f1_script3_ipad_bedroom1.wav.png",0.5783025
"3113","m1","m10_script1_ipadflat_confroom1.wav.png","m1_script5_ipadflat_office1.wav.png",0.5783
"1856","m1","m1_script3_ipadflat_office1.wav.png","m10_script5_ipadflat_office1.wav.png",0.5782925
"2669","m1","m1_script2_ipadflat_confroom1.wav.png","m10_script2_ipad_office1.wav.png",0.5782675
"31047","f7","f7_script1_iphone_bedroom1.wav.png","f7_script5_ipad_office1.wav.png",0.5782675
"42165","f8","f8_script2_ipad_confroom1.wav.png","f8_script1_iphone_bedroom1.wav.png",0.578265
"36155","f1","f1_script1_ipadflat_confroom1.wav.png","f1_script4_ipad_office1.wav.png",0.57826
"39506","f1","f10_script5_ipad_confroom2.wav.png","f1_script2_ipad_confroom1.wav.png",0.57825
"18494","f2","f2_script2_ipadflat_confroom1.wav.png","f2_script4_ipad_bedroom1.wav.png",0.5782475
"13707","m9","m9_script4_ipad_balcony1.wav.png","m9_script5_ipad_livingroom1.wav.png",0.578235
"31216","f7","f7_script3_ipad_confroom2.wav.png","f7_script2_ipad_confroom2.wav.png",0.578235
"30558","f7","f7_script2_ipad_bedroom1.wav.png","f7_script4_ipad_confroom2.wav.png",0.5782325
"6446","m1","m10_script2_iphone_balcony1.wav.png","m10_script5_ipad_bedroom1.wav.png",0.578225
"31591","f7","f7_script2_ipad_confroom1.wav.png","f7_script5_ipad_bedroom1.wav.png",0.578225
"34018","f1","f1_script4_ipad_livingroom1.wav.png","f1_script1_ipad_office1.wav.png",0.5782075
"2956","m1","m10_script4_ipad_balcony1.wav.png","m1_script1_ipad_livingroom1.wav.png",0.5781975
"40815","f1","f1_script3_ipad_bedroom1.wav.png","f10_script4_iphone_livingroom1.wav.png",0.5781975
"37775","f1","f1_script3_ipad_office1.wav.png","f1_script4_ipad_confroom2.wav.png",0.578195
"11371","m7","m7_script1_iphone_balcony1.wav.png","m7_script1_ipad_office2.wav.png",0.5781925
"20348","f5","f5_script3_ipad_bedroom1.wav.png","f5_script1_iphone_bedroom1.wav.png",0.5781875
"26879","m4","m4_script1_ipad_office2.wav.png","m4_script2_ipad_office1.wav.png",0.57818
"38539","f1","f1_script4_ipad_office2.wav.png","f1_script5_ipad_confroom2.wav.png",0.578175
"31051","f7","f7_script1_iphone_bedroom1.wav.png","f7_script5_ipadflat_confroom1.wav.png",0.57817
"13293","m9","m9_script3_ipad_confroom2.wav.png","m9_script2_ipad_office1.wav.png",0.5781675
"19241","f2","f2_script5_ipad_bedroom1.wav.png","f2_script2_ipad_livingroom1.wav.png",0.578155
"39312","f1","f10_script5_iphone_livingroom1.wav.png","f10_script3_ipad_confroom2.wav.png",0.57815
"40034","f1","f1_script4_ipadflat_confroom1.wav.png","f10_script4_ipad_confroom2.wav.png",0.5781475
"42042","f8","f8_script4_ipad_confroom2.wav.png","f8_script2_ipad_confroom1.wav.png",0.5781375
"39563","f1","f10_script3_ipad_bedroom1.wav.png","f1_script5_ipad_confroom1.wav.png",0.578135
"39172","f1","f10_script3_ipad_office2.wav.png","f1_script2_ipad_confroom2.wav.png",0.5781325
"21603","m5","m5_script4_ipad_confroom1.wav.png","m5_script3_iphone_bedroom1.wav.png",0.5781125
"20323","f5","f5_script3_ipad_bedroom1.wav.png","f5_script4_iphone_bedroom1.wav.png",0.5781075
"18913","f2","f2_script5_iphone_bedroom1.wav.png","f2_script2_ipad_confroom1.wav.png",0.5780925
"41808","f8","f8_script3_ipad_confroom2.wav.png","f8_script1_iphone_livingroom1.wav.png",0.5780775
"12022","m7","m7_script4_ipad_confroom1.wav.png","m7_script5_ipad_bedroom1.wav.png",0.57807
"2416","m1","m1_script4_ipad_office1.wav.png","m10_script2_ipad_office2.wav.png",0.578065
"21422","m5","m5_script4_iphone_bedroom1.wav.png","m5_script3_ipad_office1.wav.png",0.5780625
"30078","f9","f9_script1_ipad_office1.wav.png","f9_script2_ipad_livingroom1.wav.png",0.5780625
"15618","f4","f4_script3_ipad_office2.wav.png","f4_script5_ipad_office2.wav.png",0.578055
"22345","m5","m5_script3_ipad_confroom2.wav.png","m5_script1_ipad_livingroom1.wav.png",0.5780525
"40611","f1","f10_script5_ipad_bedroom1.wav.png","f10_script2_ipad_confroom1.wav.png",0.57805
"23976","m2","m2_script3_ipad_confroom1.wav.png","m2_script5_ipad_livingroom1.wav.png",0.5780475
"10385","m6","m6_script2_ipad_confroom1.wav.png","m6_script1_iphone_livingroom1.wav.png",0.57804
"1793","m1","m1_script3_ipadflat_office1.wav.png","m1_script4_iphone_livingroom1.wav.png",0.57803
"41996","f8","f8_script4_ipad_office1.wav.png","f8_script5_iphone_bedroom1.wav.png",0.57803
"7343","m1","m1_script3_iphone_bedroom1.wav.png","m10_script1_ipadflat_office1.wav.png",0.578025
"11669","m7","m7_script2_ipad_bedroom1.wav.png","m7_script5_ipad_confroom1.wav.png",0.577995
"23118","m2","m2_script4_ipad_confroom2.wav.png","m2_script3_iphone_livingroom1.wav.png",0.577995
"35742","f1","f10_script3_iphone_bedroom1.wav.png","f1_script1_ipad_confroom2.wav.png",0.5779875
"31686","f7","f7_script1_ipad_office1.wav.png","f7_script4_iphone_livingroom1.wav.png",0.57798
"19181","f2","f2_script4_ipad_livingroom1.wav.png","f2_script5_ipad_bedroom1.wav.png",0.5779775
"30736","f7","f7_script2_ipad_office1.wav.png","f7_script5_ipadflat_confroom1.wav.png",0.577975
"32511","f6","f6_script4_ipad_bedroom1.wav.png","f6_script3_ipadflat_confroom1.wav.png",0.577975
"8359","m1","m10_script5_ipadflat_office1.wav.png","m1_script4_iphone_bedroom1.wav.png",0.5779725
"72","m8","m8_script3_ipad_confroom2.wav.png","m8_script1_ipadflat_confroom1.wav.png",0.5779675
"30570","f7","f7_script2_ipad_bedroom1.wav.png","f7_script4_ipad_office1.wav.png",0.5779675
"12313","m7","m7_script4_iphone_bedroom1.wav.png","m7_script5_ipad_confroom1.wav.png",0.5779525
"37699","f1","f1_script2_ipad_office2.wav.png","f10_script3_ipad_bedroom1.wav.png",0.5779525
"122","m8","m8_script1_ipad_livingroom1.wav.png","m8_script4_ipad_bedroom1.wav.png",0.57794
"17732","f3","f3_script2_iphone_bedroom1.wav.png","f3_script3_ipad_office2.wav.png",0.577935
"18214","f2","f2_script2_iphone_bedroom1.wav.png","f2_script1_ipad_bedroom1.wav.png",0.5779325
"34423","f1","f1_script4_ipad_bedroom1.wav.png","f1_script2_ipad_office2.wav.png",0.57793
"6617","m1","m1_script1_ipad_livingroom1.wav.png","m10_script1_ipad_confroom2.wav.png",0.5779225
"11893","m7","m7_script5_iphone_livingroom1.wav.png","m7_script4_ipad_confroom1.wav.png",0.57792
"29577","f9","f9_script3_ipad_office2.wav.png","f9_script1_ipad_office1.wav.png",0.5779175
"35771","f1","f10_script3_iphone_bedroom1.wav.png","f10_script2_ipad_confroom1.wav.png",0.5779125
"40195","f1","f1_script4_ipad_confroom1.wav.png","f1_script2_ipad_confroom2.wav.png",0.5779025
